seed,model,epoch,train_mse,valid_rmse,valid_circular_rmse_deg,selection_metric,is_best
23456,fno,31,0.02681390854582154,0.18442447817853677,28.15162627606669,0.18442447817853677,0
23456,fno,32,0.026704084640255518,0.1831225789218796,27.675501896935966,0.1831225789218796,0
23456,fno,33,0.026397885886131994,0.18457937625898854,27.695670705868043,0.18457937625898854,0
23456,fno,34,0.025972811740861614,0.1827402351533203,27.849435978606547,0.1827402351533203,0
23456,fno,35,0.025753605181754652,0.1815424650741449,27.50013757129152,0.1815424650741449,1
23456,fno,36,0.025278502565393917,0.18127348968025145,27.391930706082356,0.18127348968025145,1
23456,fno,37,0.025184436984487114,0.18090859160356323,27.33109469701894,0.18090859160356323,1
23456,fno,38,0.024983666964110956,0.18194990198001218,27.402654778593607,0.18194990198001218,0
23456,fno,39,0.024569591561699435,0.1841844527915359,27.66048601668378,0.1841844527915359,0
23456,fno,40,0.02426344674724152,0.18100942723867208,27.108200802185173,0.18100942723867208,0
23456,fno,41,0.023999600564730137,0.18182789785487302,27.13928222562256,0.18182789785487302,0
23456,fno,42,0.023987217541158633,0.18384665849115014,27.249877467905378,0.18384665849115014,0
23456,fno,43,0.02395410417440889,0.1833915322585763,27.313100642415225,0.1833915322585763,0
23456,fno,44,0.02358015649782045,0.1830880674260923,27.182836029341257,0.1830880674260923,0
23456,fno,45,0.023531193384977733,0.18225314756023436,26.872127041533556,0.18225314756023436,0
23456,fno,46,0.02291709960522153,0.18298423000711886,26.96873431396794,0.18298423000711886,0
23456,fno,47,0.022952967375480634,0.18128819426844794,26.887315405368703,0.18128819426844794,0
23456,fno,48,0.0227525923763676,0.18246911650996286,26.803519735834684,0.18246911650996286,0
23456,fno,49,0.02233827179818983,0.18345746719819267,27.15133347028716,0.18345746719819267,0
23456,fno,50,0.022333941184473734,0.1832531076558435,26.798273411650843,0.1832531076558435,0
23456,fno,51,0.02191110699009286,0.18454676374252185,26.931848993605655,0.18454676374252185,0
23456,fno,52,0.021737938085140393,0.18301868044742128,26.574705311199452,0.18301868044742128,0
23456,fno,53,0.021822918342412824,0.18397581098287996,26.816276711925656,0.18397581098287996,0
23456,fno,54,0.021598026006870025,0.18311126699803962,26.84902145892594,0.18311126699803962,0
23456,fno,55,0.021441603441996877,0.18428112068300612,26.63537741541327,0.18428112068300612,0
23456,fno,56,0.02137528668518049,0.18268102858282934,26.683748197190944,0.18268102858282934,0
23456,fno,57,0.02110153605703745,0.18296306922166247,26.698950283197217,0.18296306922166247,0
34567,resnet_cnn,1,0.12577003534257847,0.2732400978089434,41.67676427684734,0.2732400978089434,1
34567,resnet_cnn,2,0.06826802125594912,0.26915248892826626,40.21299639305983,0.26915248892826626,1
34567,resnet_cnn,3,0.06609063468637838,0.26641278477249697,39.306487301118935,0.26641278477249697,1
34567,resnet_cnn,4,0.06465593038394213,0.2632291799801545,39.15290698277065,0.2632291799801545,1
34567,resnet_cnn,5,0.0636508667755446,0.2601484309867793,38.03811691001165,0.2601484309867793,1
34567,resnet_cnn,6,0.06205781161277544,0.2568292195729379,38.39994579850769,0.2568292195729379,1
34567,resnet_cnn,7,0.06055618441888016,0.256938167553952,37.45789600527735,0.256938167553952,0
34567,resnet_cnn,8,0.05968259100025008,0.2503219014174154,37.850770119709075,0.2503219014174154,1
34567,resnet_cnn,9,0.05863004823163188,0.24809703285122323,37.68031799472268,0.24809703285122323,1
34567,resnet_cnn,10,0.05703568676998726,0.24475965047277562,36.30124637598318,0.24475965047277562,1
34567,resnet_cnn,11,0.0550278749253483,0.24070328973680644,36.22769553028416,0.24070328973680644,1
34567,resnet_cnn,12,0.05379776972053695,0.2372049349632937,35.65409478812038,0.2372049349632937,1
34567,resnet_cnn,13,0.05275456803123446,0.23386866823168198,35.61492392827911,0.23386866823168198,1
34567,resnet_cnn,14,0.05105755284174805,0.23048433029847462,35.372845761816826,0.23048433029847462,1
34567,resnet_cnn,15,0.04959712067841033,0.2295301789898327,34.9392495187199,0.2295301789898327,1
34567,resnet_cnn,16,0.04842115245270033,0.22839132950193655,35.098527083444395,0.22839132950193655,1
34567,resnet_cnn,17,0.04732176353316527,0.22427180129608093,34.588821844842705,0.22427180129608093,1
34567,resnet_cnn,18,0.045597504235242114,0.21778947534947046,33.56704272214361,0.21778947534947046,1
34567,resnet_cnn,19,0.04457063861463192,0.21692252929178607,33.183580817989004,0.21692252929178607,1
34567,resnet_cnn,20,0.04431675901124367,0.2147217183899833,33.23748451974695,0.2147217183899833,1
34567,resnet_cnn,21,0.04320838460086906,0.21479363156996953,32.666780946651954,0.21479363156996953,0
34567,resnet_cnn,22,0.04278121204761258,0.21246686945244223,32.51476431150037,0.21246686945244223,1
34567,resnet_cnn,23,0.04217200365524802,0.2103120205810852,32.119492325201264,0.2103120205810852,1
34567,resnet_cnn,24,0.04176347217819407,0.2072069657061349,32.28783767838825,0.2072069657061349,1
34567,resnet_cnn,25,0.04240262138582494,0.21200508183248962,32.533776233922126,0.21200508183248962,0
34567,resnet_cnn,26,0.04136094905055352,0.20686747297467267,31.757029047831654,0.20686747297467267,1
34567,resnet_cnn,27,0.04014401874729317,0.20505099693539186,32.22724743105639,0.20505099693539186,1
34567,resnet_cnn,28,0.03956898122373288,0.20230791569388806,31.36457666188565,0.20230791569388806,1
34567,resnet_cnn,29,0.039320471005428154,0.20372319944563808,31.32823770137359,0.20372319944563808,0
34567,resnet_cnn,30,0.038649172642225185,0.2040907064,30.966835727792525,0.2040907064,0
34567,resnet_cnn,31,0.03905726766209243,0.20292987423848163,32.12553649899923,0.20292987423848163,0
34567,resnet_cnn,32,0.0382051791388478,0.20247334566604697,30.65405898876685,0.20247334566604697,0
34567,resnet_cnn,33,0.037416583683949026,0.199176455160797,31.224189136885595,0.199176455160797,1
34567,resnet_cnn,34,0.036944345818093804,0.2017020673819404,30.72720219327262,0.2017020673819404,0
34567,resnet_cnn,35,0.038202569867572644,0.20201629535552001,31.020470745076576,0.20201629535552001,0
34567,resnet_cnn,36,0.03680254958588131,0.19985046889113062,30.47082683760016,0.19985046889113062,0
34567,resnet_cnn,37,0.03643027223519745,0.19788445694536289,30.919900371859406,0.19788445694536289,1
34567,resnet_cnn,38,0.036501155182755485,0.196356439541625,31.12931231438869,0.196356439541625,1
34567,resnet_cnn,39,0.035894969482781536,0.19492126086629177,30.58045524500495,0.19492126086629177,1
34567,resnet_cnn,40,0.0354495627166581,0.19668237280591508,29.786677079722654,0.19668237280591508,0
34567,resnet_cnn,41,0.035751263237130036,0.19598736298535857,30.076703791225057,0.19598736298535857,0
34567,resnet_cnn,42,0.03491253673196419,0.19719491041243462,30.356877791414888,0.19719491041243462,0
34567,resnet_cnn,43,0.03560573090130685,0.19244229083578665,30.164770354483583,0.19244229083578665,1
34567,resnet_cnn,44,0.03558867289673383,0.19336579941256135,30.11265641270538,0.19336579941256135,0
34567,resnet_cnn,45,0.03440471772113566,0.19269248693363186,29.984681280830973,0.19269248693363186,0
34567,resnet_cnn,46,0.03383230620093299,0.1907457606562448,29.58161199838243,0.1907457606562448,1
34567,resnet_cnn,47,0.034750889388531665,0.1925907322242907,29.63521673349451,0.1925907322242907,0
34567,resnet_cnn,48,0.033898935070909436,0.19143983824703573,29.7643898968689,0.19143983824703573,0
34567,resnet_cnn,49,0.03401429573223538,0.19460230305441545,29.499237642446474,0.19460230305441545,0
34567,resnet_cnn,50,0.03393746649624368,0.1905775974247205,29.491912548181812,0.1905775974247205,1
34567,resnet_cnn,51,0.03308661315146009,0.18880425493254605,28.833604386661715,0.18880425493254605,1
34567,resnet_cnn,52,0.03367241452065117,0.19519228536823258,28.84133824322711,0.19519228536823258,0
34567,resnet_cnn,53,0.0332032861754552,0.1892002185087771,29.242304815043575,0.1892002185087771,0
34567,resnet_cnn,54,0.03275160245833025,0.19043621074631772,29.661990258104765,0.19043621074631772,0
34567,resnet_cnn,55,0.03365244597667905,0.19239112168748487,29.69165323216569,0.19239112168748487,0
34567,resnet_cnn,56,0.03251387964290569,0.18889766932964566,28.85070398988501,0.18889766932964566,0
34567,resnet_cnn,57,0.03253266687103867,0.19171816287806673,29.56478043282618,0.19171816287806673,0
34567,resnet_cnn,58,0.03246388987721898,0.1875515329781935,29.006696820677675,0.1875515329781935,1
34567,resnet_cnn,59,0.0326918395113771,0.1940220231726903,29.605236909010703,0.1940220231726903,0
34567,resnet_cnn,60,0.032630439548596846,0.19034973437392727,29.105825325628803,0.19034973437392727,0
34567,resnet_cnn,61,0.03248462144403272,0.18797247226638877,28.901045234953227,0.18797247226638877,0
34567,resnet_cnn,62,0.03224286980419409,0.19420119673389974,29.601476475094415,0.19420119673389974,0
34567,resnet_cnn,63,0.03219624484578768,0.1878921003602506,28.99955431945228,0.1878921003602506,0
34567,resnet_cnn,64,0.03136703767643793,0.18693474777092467,28.572093388940498,0.18693474777092467,1
34567,resnet_cnn,65,0.03142771642845477,0.18454066897467206,28.381326165905705,0.18454066897467206,1
34567,resnet_cnn,66,0.03126580444438759,0.189659827971503,28.710920462778358,0.189659827971503,0
34567,resnet_cnn,67,0.03137826586001691,0.1879632759803386,28.872839753975548,0.1879632759803386,0
34567,resnet_cnn,68,0.030901588771465052,0.18336493980820504,28.126001944944843,0.18336493980820504,1
34567,resnet_cnn,69,0.0304827819467316,0.18968486717046887,29.128035592171948,0.18968486717046887,0
34567,resnet_cnn,70,0.030403941905991584,0.18681613565157143,28.59449332697223,0.18681613565157143,0
34567,resnet_cnn,71,0.03049486149510328,0.18996624127015405,29.149388185171464,0.18996624127015405,0
34567,resnet_cnn,72,0.030238127181818595,0.1849650430490925,28.65339055175345,0.1849650430490925,0
34567,resnet_cnn,73,0.03159833197774243,0.18456948108974902,28.084014523008367,0.18456948108974902,0
34567,resnet_cnn,74,0.030648427025172544,0.18985229930604358,29.08927482632763,0.18985229930604358,0
34567,resnet_cnn,75,0.030453214829746823,0.1838016573674583,27.80421091309833,0.1838016573674583,0
34567,resnet_cnn,76,0.03021484595290646,0.18683374114257797,27.969751457059633,0.18683374114257797,0
34567,resnet_cnn,77,0.03163461825853427,0.1912032245343152,28.336478185932037,0.1912032245343152,0
34567,resnet_cnn,78,0.03061115514224173,0.18707526721431655,28.931035263402414,0.18707526721431655,0
34567,resnet_cnn,79,0.0293914951529091,0.1979859833369749,28.911958493534883,0.1979859833369749,0
34567,resnet_cnn,80,0.030416571057045837,0.19891981997052793,29.167612899676282,0.19891981997052793,0
34567,resnet_cnn,81,0.031030624243827343,0.19320622368486345,29.125763662754842,0.19320622368486345,0
34567,resnet_cnn,82,0.029998099517503214,0.18284592294733967,27.818963431397215,0.18284592294733967,1
34567,resnet_cnn,83,0.029820425925354888,0.18715216623801917,28.44087718955679,0.18715216623801917,0
34567,resnet_cnn,84,0.029289763022005703,0.1816120756318844,27.76537256847989,0.1816120756318844,1
34567,resnet_cnn,85,0.029548968113686916,0.18916756264098605,28.345624043422188,0.18916756264098605,0
34567,resnet_cnn,86,0.029364874436907523,0.18476133045336718,28.687569843609054,0.18476133045336718,0
34567,resnet_cnn,87,0.029757445202256642,0.1900100772457008,27.755348570426744,0.1900100772457008,0
34567,resnet_cnn,88,0.030728724905246654,0.18553686462457122,27.902464320590266,0.18553686462457122,0
34567,resnet_cnn,89,0.029739522835162725,0.18290450507151884,27.693741276421218,0.18290450507151884,0
34567,resnet_cnn,90,0.029565366143655313,0.1852480671544293,28.208758986741476,0.1852480671544293,0
34567,resnet_cnn,91,0.029276097673750563,0.18124090328079756,27.895825440865277,0.18124090328079756,1
34567,resnet_cnn,92,0.029006618893095755,0.18162924878423647,27.52273072065324,0.18162924878423647,0
34567,resnet_cnn,93,0.02844815224481615,0.18250787531893747,27.7687748436576,0.18250787531893747,0
34567,resnet_cnn,94,0.02872084566548358,0.17956241628476935,27.441512972771495,0.17956241628476935,1
34567,resnet_cnn,95,0.028709083142941887,0.18179737408015184,27.54733607044653,0.18179737408015184,0
34567,resnet_cnn,96,0.028553937002110074,0.18500120722184482,28.024730946352317,0.18500120722184482,0
34567,resnet_cnn,97,0.028907501829874196,0.18186884875903128,28.003943535782234,0.18186884875903128,0
34567,resnet_cnn,98,0.02915905177629487,0.18472193916333557,27.927610369342073,0.18472193916333557,0
34567,resnet_cnn,99,0.028616393972958672,0.18735148588089656,28.072831344782404,0.18735148588089656,0
34567,resnet_cnn,100,0.028422900835854293,0.1866515399917478,27.920982118236935,0.1866515399917478,0
34567,fno,1,0.2827792619592952,0.29910658515188693,46.06480997014568,0.29910658515188693,1
34567,fno,2,0.0718330769480145,0.25565537200699784,39.76323565201889,0.25565537200699784,1
34567,fno,3,0.061745506387267377,0.24476007897950836,38.71749728141587,0.24476007897950836,1
34567,fno,4,0.056999118966922856,0.23634362579166446,37.5584763839002,0.23634362579166446,1
34567,fno,5,0.053038623718739714,0.22939062352863132,36.53201971604414,0.22939062352863132,1
34567,fno,6,0.049317705669324766,0.22107805562910432,35.53490932252939,0.22107805562910432,1
34567,fno,7,0.046834686512712144,0.21672409935138076,34.757887838053385,0.21672409935138076,1
34567,fno,8,0.044603468415184616,0.21057029834458968,33.89741517460578,0.21057029834458968,1
34567,fno,9,0.04229430594184683,0.20681846297117176,33.21819636609454,0.20681846297117176,1
34567,fno,10,0.04069759662278957,0.20690743047651308,32.96935678162584,0.20690743047651308,0
34567,fno,11,0.039509304982684824,0.19959339670513257,32.10955141058573,0.19959339670513257,1
34567,fno,12,0.03807141307351653,0.19796007210654107,31.47134523896789,0.19796007210654107,1
34567,fno,13,0.03693602834612929,0.1934638967241232,30.755097857809467,0.1934638967241232,1
34567,fno,14,0.03591213522166231,0.19345961190444633,30.80738164574734,0.19345961190444633,1
34567,fno,15,0.03493255692241836,0.18952969123956045,30.320372837545413,0.18952969123956045,1
34567,fno,16,0.0340623811902501,0.19085458682403394,29.90521502211525,0.19085458682403394,0
34567,fno,17,0.03358874454133557,0.18996943998082969,29.86825455291888,0.18996943998082969,0
34567,fno,18,0.0328479454492348,0.18701281971481923,29.265310471964586,0.18701281971481923,1
34567,fno,19,0.032279713047609425,0.18859450184042129,29.249972997885244,0.18859450184042129,0
34567,fno,20,0.03171431641219016,0.18614787940554575,29.095676505416378,0.18614787940554575,1
34567,fno,21,0.03143711596582348,0.18470633776633044,28.651143040484303,0.18470633776633044,1
34567,fno,22,0.030590170165048027,0.18570681292729463,28.792952317006275,0.18570681292729463,0
34567,fno,23,0.030161170778374602,0.184914624480917,28.624607345475,0.184914624480917,0
34567,fno,24,0.029764985665678978,0.18487155738753494,28.564121767841122,0.18487155738753494,0
34567,fno,25,0.029238306416466,0.1826294016548895,28.326042163705267,0.1826294016548895,1
34567,fno,26,0.02883738212269298,0.18626474323063869,28.610494100550586,0.18626474323063869,0
34567,fno,27,0.02827428087338334,0.18287975778251891,27.94693123096916,0.18287975778251891,0
34567,fno,28,0.02802205117931476,0.1832713724384441,27.900536446675343,0.1832713724384441,0
34567,fno,29,0.027935452999461017,0.18867771085281967,28.260668663792707,0.18867771085281967,0
34567,fno,30,0.02745538328631516,0.18152889320737628,27.685716611627846,0.18152889320737628,1
34567,fno,31,0.026915969277240354,0.18286484190656085,28.0155512493087,0.18286484190656085,0
34567,fno,32,0.02676290914942023,0.1823156995528772,27.480357983846375,0.1823156995528772,0
34567,fno,33,0.026661688402983975,0.1822565881632803,27.605286595520575,0.1822565881632803,0
34567,fno,34,0.02593710553127629,0.18342015617585283,27.74577616458182,0.18342015617585283,0
34567,fno,35,0.025782236330881895,0.18283339646848254,27.498651537386543,0.18283339646848254,0
34567,fno,36,0.02545593603267142,0.18249022268960288,27.436614186350088,0.18249022268960288,0
34567,fno,37,0.025224780745423624,0.18386469092387495,27.466561186459277,0.18386469092387495,0
34567,fno,38,0.025213492726068716,0.18128011991407528,27.134103802093097,0.18128011991407528,1
34567,fno,39,0.02488033202025867,0.1855203358593382,27.576706542652545,0.1855203358593382,0
34567,fno,40,0.02461884917641498,0.18716788374934307,27.816782219633705,0.18716788374934307,0
34567,fno,41,0.024563116418002875,0.1813050274612035,27.010491747118955,0.1813050274612035,0
34567,fno,42,0.023991310425157095,0.183304584714316,27.16888239819562,0.183304584714316,0
34567,fno,43,0.023833918713776443,0.1835833740111842,27.227095357804266,0.1835833740111842,0
34567,fno,44,0.0239452349244098,0.1830733661386605,27.160295555293224,0.1830733661386605,0
34567,fno,45,0.02374953194691317,0.17914816321568197,26.860837090407337,0.17914816321568197,1
34567,fno,46,0.023296458170796834,0.18073805802512047,26.85977863089779,0.18073805802512047,0
34567,fno,47,0.022920883181357616,0.18126483053085007,26.58193376728198,0.18126483053085007,0
34567,fno,48,0.022871106627358716,0.1812907743345497,26.890939740170417,0.1812907743345497,0
34567,fno,49,0.02267415463978792,0.18119189032219846,26.957298125295885,0.18119189032219846,0
34567,fno,50,0.022576531087141256,0.18257346585117606,26.846657091885533,0.18257346585117606,0
34567,fno,51,0.022090743320774278,0.18038002336175,26.78519479421746,0.18038002336175,0
34567,fno,52,0.022134830758265625,0.18073819834211038,26.962551746188144,0.18073819834211038,0
34567,fno,53,0.0220086259808201,0.18087794477440702,26.52243695862737,0.18087794477440702,0
34567,fno,54,0.0219496100316155,0.1780441773279418,26.54014836417071,0.1780441773279418,1
34567,fno,55,0.02184133144172584,0.18429784027497637,27.047137513591633,0.18429784027497637,0
34567,fno,56,0.021736712985810282,0.17881816903601921,26.562572081491446,0.17881816903601921,0
34567,fno,57,0.02132514317195926,0.17875843250785162,26.1533754004859,0.17875843250785162,0
34567,fno,58,0.021258627062260088,0.18134975729995234,26.5015240106576,0.18134975729995234,0
34567,fno,59,0.02117721512097947,0.1821535840724334,26.553292906083737,0.1821535840724334,0
34567,fno,60,0.0210239914384129,0.18141839139685417,26.45565496882821,0.18141839139685417,0
34567,fno,61,0.020879180138871762,0.17994867357085428,26.219879293417677,0.17994867357085428,0
34567,fno,62,0.02072490667448427,0.18019601621991174,26.253948679551602,0.18019601621991174,0
34567,fno,63,0.020731722802340695,0.18054450236663816,26.4193309838508,0.18054450236663816,0
34567,fno,64,0.020746536493990254,0.1798009291153285,26.119087164163624,0.1798009291153285,0
34567,fno,65,0.020368994870778274,0.17796312696122213,26.168216949093104,0.17796312696122213,1
34567,fno,66,0.0205965007807144,0.17952306984186267,26.36153535817147,0.17952306984186267,0
34567,fno,67,0.02005282082932564,0.18136872133311005,26.287850237214595,0.18136872133311005,0
34567,fno,68,0.02008846814125559,0.1778818157410934,25.91868355808467,0.1778818157410934,1
34567,fno,69,0.019816869597909223,0.1785847894925215,25.871157744350427,0.1785847894925215,0
34567,fno,70,0.01996153395468881,0.179748832878752,25.938107418821883,0.179748832878752,0
34567,fno,71,0.019883386441789695,0.181498884773486,26.072393486246742,0.181498884773486,0
34567,fno,72,0.01985932392161113,0.17927604552383816,25.727250160530264,0.17927604552383816,0
34567,fno,73,0.019929324084136026,0.17945719635142537,26.111379819695337,0.17945719635142537,0
34567,fno,74,0.019150391479369498,0.17989604467657333,26.042688942673237,0.17989604467657333,0
34567,fno,75,0.0191516997247318,0.17966562117187332,25.855696276477957,0.17966562117187332,0
34567,fno,76,0.019043886503816523,0.18052105428312834,25.865944963774105,0.18052105428312834,0
34567,fno,77,0.019165613396215614,0.1789978573496819,25.628780661276252,0.1789978573496819,0
34567,fno,78,0.019371127229356126,0.1793579684884017,25.637801420221127,0.1793579684884017,0
34567,fno,79,0.019046840919612243,0.18194369659730888,26.134178488031242,0.18194369659730888,0
34567,fno,80,0.01935009636129921,0.1791166044346989,25.95971096565217,0.1791166044346989,0
34567,fno,81,0.018897798225066088,0.1813776334435545,25.7964169057924,0.1813776334435545,0
34567,fno,82,0.01872685935728959,0.18473769901403325,26.31014401868792,0.18473769901403325,0
34567,fno,83,0.01859695319122569,0.18014177180735028,25.640565342412014,0.18014177180735028,0
34567,fno,84,0.018524053671970565,0.17955295842796737,25.415508457025453,0.17955295842796737,0
34567,fno,85,0.0187330910926934,0.181471664815822,25.741349225456574,0.181471664815822,0
34567,fno,86,0.01853284027672162,0.18247656937723666,25.95381034149893,0.18247656937723666,0
34567,fno,87,0.01858088339468206,0.18042504446381916,25.754150906881282,0.18042504446381916,0
34567,fno,88,0.01815839367408822,0.18302834162897208,25.90544680598615,0.18302834162897208,0
